VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2017-01-29 19:33:06,2017-01-29 19:43:28,1,1.9,1,N,45,107,1,9.5,0.0,0.5,2.05,0.0,0.3,12.35
2,2017-01-30 15:33:31,2017-01-30 15:40:24,5,1.22,1,N,24,239,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2017-01-14 02:17:01,2017-01-14 02:32:08,1,3.63,1,N,79,48,1,14.0,0.5,0.5,3.06,0.0,0.3,18.36
2,2017-01-28 16:43:01,2017-01-28 16:49:58,1,0.85,1,N,230,161,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,2017-01-28 12:11:40,2017-01-28 12:16:57,1,1.23,1,N,141,229,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1,2017-01-09 09:10:57,2017-01-09 09:34:52,1,7.4,1,N,230,244,1,26.0,0.0,0.5,5.35,0.0,0.3,32.15
1,2017-01-29 17:23:24,2017-01-29 17:39:38,1,3.3,1,N,234,237,1,13.5,0.0,0.5,2.2,0.0,0.3,16.5
2,2017-01-31 11:34:37,2017-01-31 11:54:56,1,1.32,1,N,162,48,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56
2,2017-01-14 00:13:29,2017-01-14 00:39:45,2,11.44,1,N,232,244,2,34.5,0.5,0.5,0.0,0.0,0.3,35.8
2,2017-01-18 09:33:19,2017-01-18 10:01:42,2,3.39,1,N,79,50,1,19.0,0.0,0.5,2.0,0.0,0.3,21.8
1,2017-01-15 13:11:18,2017-01-15 13:26:35,2,3.7,1,N,13,65,2,14.0,0.0,0.5,0.0,0.0,0.3,14.8
1,2017-01-05 12:20:49,2017-01-05 12:26:11,1,1.0,1,N,246,90,1,6.0,0.0,0.5,0.01,0.0,0.3,6.81
2,2017-01-28 17:31:02,2017-01-28 17:36:53,1,0.93,1,N,48,142,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
1,2017-01-31 20:59:11,2017-01-31 21:06:28,1,1.7,1,N,158,164,1,7.5,0.5,0.5,1.75,0.0,0.3,10.55
2,2017-01-31 15:23:34,2017-01-31 15:49:03,5,2.82,1,N,262,238,1,16.5,0.0,0.5,3.0,0.0,0.3,20.3
2,2017-01-27 18:57:54,2017-01-27 19:03:46,1,0.71,1,N,230,230,2,5.5,1.0,0.5,0.0,0.0,0.3,7.3
2,2017-01-13 15:47:48,2017-01-13 16:27:27,1,11.42,1,N,138,161,1,35.5,0.0,0.5,10.46,5.54,0.3,52.3
2,2017-01-18 22:13:47,2017-01-18 22:26:46,1,2.67,1,N,100,79,1,11.5,0.5,0.5,2.56,0.0,0.3,15.36
2,2017-01-06 14:42:25,2017-01-06 14:47:10,2,1.03,1,N,264,264,1,5.5,0.0,0.5,1.58,0.0,0.3,7.88
2,2017-01-09 09:42:38,2017-01-09 09:52:35,3,0.86,1,N,170,233,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,2017-01-26 12:34:36,2017-01-26 13:09:54,1,13.75,1,N,138,186,1,41.5,0.0,0.5,9.57,5.54,0.3,57.41
1,2017-01-29 08:04:34,2017-01-29 08:12:41,1,1.5,1,N,211,158,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
1,2017-01-31 03:20:32,2017-01-31 03:41:15,1,9.2,1,N,249,227,1,28.0,0.5,0.5,7.3,0.0,0.3,36.6
1,2017-01-06 06:32:15,2017-01-06 06:35:38,1,0.4,1,N,233,161,1,3.5,0.0,0.5,0.0,0.0,0.3,4.3
2,2017-01-14 13:33:12,2017-01-14 13:37:17,1,0.44,1,N,24,151,1,4.5,0.0,0.5,0.5,0.0,0.3,5.8
1,2017-01-03 13:04:09,2017-01-03 13:21:50,1,2.4,1,N,45,33,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
1,2017-01-20 10:06:53,2017-01-20 10:31:06,2,3.2,1,N,144,163,1,16.5,0.0,0.5,3.45,0.0,0.3,20.75
2,2017-01-05 09:18:14,2017-01-05 09:31:16,1,2.28,1,N,211,246,1,11.5,0.0,0.5,3.69,0.0,0.3,15.99
2,2017-01-01 22:21:02,2017-01-01 22:30:54,1,1.7,1,N,48,246,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36
2,2017-01-15 19:44:59,2017-01-15 19:47:27,1,0.41,1,N,48,48,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
1,2017-01-14 22:12:56,2017-01-14 22:34:18,1,5.5,1,N,88,164,2,20.0,0.5,0.5,0.0,0.0,0.3,21.3
1,2017-01-16 02:46:06,2017-01-16 02:50:55,2,0.8,1,N,249,249,1,5.5,0.5,0.5,1.35,0.0,0.3,8.15
1,2017-01-02 17:20:32,2017-01-02 17:25:50,1,0.5,1,N,48,48,2,5.0,1.0,0.5,0.0,0.0,0.3,6.8
1,2017-01-27 22:40:43,2017-01-27 22:47:08,2,1.1,1,N,161,141,1,6.5,0.5,0.5,1.95,0.0,0.3,9.75
2,2017-01-11 09:55:32,2017-01-11 10:01:52,1,0.71,1,N,229,140,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
1,2017-01-29 16:03:31,2017-01-29 16:20:43,1,3.4,1,N,264,264,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8
2,2017-01-12 12:58:00,2017-01-12 13:05:58,1,1.47,1,N,142,43,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2017-01-12 16:01:36,2017-01-12 16:05:07,2,0.77,1,N,107,107,1,5.0,1.0,0.5,1.36,0.0,0.3,8.16
1,2017-01-17 23:36:04,2017-01-17 23:55:13,1,4.4,1,N,179,163,1,17.0,0.5,0.5,3.65,0.0,0.3,21.95
2,2017-01-18 07:15:25,2017-01-18 07:16:41,1,0.38,1,N,164,234,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
1,2017-01-24 10:43:03,2017-01-24 10:58:31,1,1.0,1,N,170,186,1,10.5,0.0,0.5,1.88,0.0,0.3,13.18
1,2017-01-21 15:22:07,2017-01-21 15:54:41,3,2.5,1,N,68,170,2,20.0,0.0,0.5,0.0,0.0,0.3,20.8
2,2017-01-20 08:58:24,2017-01-20 09:03:54,1,0.72,1,N,186,234,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3
2,2017-01-11 22:18:23,2017-01-11 22:26:29,2,1.46,1,N,229,164,1,7.5,0.5,0.5,0.0,0.0,0.3,8.8
1,2017-01-02 16:46:48,2017-01-02 16:53:08,4,1.1,1,N,170,237,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2017-01-10 12:09:11,2017-01-10 12:18:19,1,1.22,1,N,107,249,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
1,2017-01-19 12:01:10,2017-01-19 12:16:04,1,2.4,1,N,186,148,1,11.5,0.0,0.5,3.0,0.0,0.3,15.3
1,2017-01-20 23:36:00,2017-01-20 23:46:08,4,1.1,1,N,107,114,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15
1,2017-01-11 19:45:21,2017-01-11 19:50:43,1,1.0,1,N,224,79,2,6.0,1.0,0.5,0.0,0.0,0.3,7.8
2,2017-01-17 21:06:32,2017-01-17 21:17:35,2,1.52,1,N,164,246,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76
1,2017-01-15 02:19:44,2017-01-15 02:21:17,1,0.5,1,N,107,170,1,3.5,0.5,0.5,1.0,0.0,0.3,5.8
2,2017-01-17 18:27:25,2017-01-17 18:33:48,2,0.59,1,N,158,113,1,5.5,1.0,0.5,1.46,0.0,0.3,8.76
2,2017-01-07 16:00:31,2017-01-07 16:30:59,1,7.36,1,N,161,261,2,25.5,0.0,0.5,0.0,0.0,0.3,26.3
1,2017-01-25 15:25:43,2017-01-25 15:59:38,1,7.3,1,N,170,189,1,27.0,0.0,0.5,5.55,0.0,0.3,33.35
2,2017-01-03 16:35:33,2017-01-03 16:38:23,2,0.45,1,N,100,90,1,4.0,1.0,0.5,1.16,0.0,0.3,6.96
1,2017-01-14 17:37:44,2017-01-14 17:47:38,3,0.7,1,N,162,229,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
1,2017-01-09 14:36:34,2017-01-09 14:47:47,1,1.2,1,N,107,148,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2017-01-31 19:35:28,2017-01-31 19:44:03,1,2.28,1,N,137,140,1,9.0,1.0,0.5,1.55,0.0,0.3,12.35
1,2017-01-07 14:02:29,2017-01-07 14:18:39,1,2.4,1,N,234,237,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
1,2017-01-20 13:32:57,2017-01-20 13:45:28,1,1.7,1,N,140,43,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2,2017-01-07 22:11:03,2017-01-07 22:19:36,1,1.51,1,N,90,233,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16
1,2017-01-28 18:35:03,2017-01-28 18:42:45,1,0.8,1,N,107,148,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2017-01-01 08:59:22,2017-01-01 09:07:45,1,2.82,1,N,148,162,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
2,2017-01-06 06:46:48,2017-01-06 06:53:03,6,2.39,1,N,224,232,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2017-01-09 13:02:52,2017-01-09 13:17:19,6,1.7,1,N,234,100,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
2,2017-01-21 01:30:55,2017-01-21 01:37:07,6,1.44,1,N,114,186,1,6.5,0.5,0.5,0.78,0.0,0.3,8.58
1,2017-01-17 19:50:58,2017-01-17 20:09:09,1,1.9,1,N,140,162,1,12.5,1.0,0.5,1.5,0.0,0.3,15.8
1,2017-01-10 00:00:06,2017-01-10 00:08:05,1,3.1,1,N,264,264,1,11.0,0.5,0.5,1.2,0.0,0.3,13.5
1,2017-01-07 10:34:31,2017-01-07 10:43:00,1,1.4,1,N,230,239,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
1,2017-01-19 09:19:19,2017-01-19 09:39:22,1,1.8,1,N,146,237,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
2,2017-01-10 09:31:55,2017-01-10 10:11:31,1,4.78,1,N,107,239,1,27.0,0.0,0.5,5.56,0.0,0.3,35.31
1,2017-01-17 12:42:21,2017-01-17 12:52:19,1,2.4,1,N,13,158,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
2,2017-01-27 20:43:18,2017-01-27 20:55:08,2,3.0,1,N,140,107,1,12.0,0.5,0.5,3.32,0.0,0.3,16.62
2,2017-01-25 08:38:59,2017-01-25 08:54:37,1,0.97,1,N,162,161,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2,2017-01-07 07:25:24,2017-01-07 07:28:38,1,0.68,1,N,7,223,1,4.5,0.0,0.5,1.59,0.0,0.3,6.89
1,2017-01-25 18:32:43,2017-01-25 18:55:21,1,3.6,1,N,13,234,1,17.0,1.0,0.5,1.0,0.0,0.3,19.8
1,2017-01-28 13:32:16,2017-01-28 13:50:02,1,3.1,1,N,48,79,1,13.5,0.0,0.5,2.85,0.0,0.3,17.15
1,2017-01-18 06:34:59,2017-01-18 06:40:28,1,0.9,1,N,186,100,1,5.5,0.0,0.5,1.85,0.0,0.3,8.15
2,2017-01-10 06:17:45,2017-01-10 06:24:37,3,1.42,1,N,48,143,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2017-01-25 18:16:53,2017-01-25 18:22:31,5,0.77,1,N,151,166,1,5.5,1.0,0.5,1.82,0.0,0.3,9.12
2,2017-01-06 10:34:40,2017-01-06 10:44:23,1,1.72,1,N,231,90,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
1,2017-01-27 01:46:04,2017-01-27 01:54:58,1,1.6,1,N,68,79,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15
2,2017-01-05 00:41:06,2017-01-05 00:47:36,1,2.14,1,N,229,224,1,8.5,0.5,0.5,1.0,0.0,0.3,10.8
1,2017-01-16 13:17:10,2017-01-16 13:26:21,1,1.2,1,N,107,234,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95
2,2017-01-18 17:17:23,2017-01-18 17:26:29,1,0.78,1,N,161,164,1,7.0,1.0,0.5,1.76,0.0,0.3,10.56
2,2017-01-18 15:52:07,2017-01-18 16:10:20,5,2.43,1,N,137,230,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56
2,2017-01-15 00:49:23,2017-01-15 00:54:00,1,0.86,1,N,246,186,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
2,2017-01-17 00:22:52,2017-01-17 00:48:27,1,9.84,1,N,43,37,1,31.0,0.5,0.5,3.0,0.0,0.3,35.3
2,2017-01-31 11:45:39,2017-01-31 11:53:44,4,0.84,1,N,141,229,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,2017-01-19 15:19:53,2017-01-19 15:27:27,3,0.85,1,N,113,158,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2017-01-09 14:44:22,2017-01-09 14:55:39,1,1.73,1,N,163,186,1,9.0,0.0,0.5,4.0,0.0,0.3,13.8
2,2017-01-19 14:23:32,2017-01-19 14:39:32,1,2.52,1,N,151,263,1,12.5,0.0,0.5,0.0,0.0,0.3,13.3
2,2017-01-24 06:53:44,2017-01-24 07:05:17,1,2.55,1,N,238,74,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
2,2017-01-12 14:19:42,2017-01-12 14:42:50,1,3.13,1,N,234,140,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3
2,2017-01-24 06:58:54,2017-01-24 07:24:06,1,6.1,1,N,87,161,1,21.5,0.0,0.5,4.46,0.0,0.3,26.76
2,2017-01-07 19:43:40,2017-01-07 19:50:25,1,1.41,1,N,141,262,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3
1,2017-01-26 09:14:57,2017-01-26 09:29:10,1,1.4,1,N,264,264,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
2,2017-01-16 03:14:44,2017-01-16 03:36:41,1,5.91,1,N,113,225,2,21.0,0.5,0.5,0.0,0.0,0.3,22.3
2,2017-01-26 09:48:19,2017-01-26 10:08:28,6,1.62,1,N,163,164,1,12.5,0.0,0.5,1.0,0.0,0.3,14.3
2,2017-01-14 01:44:07,2017-01-14 01:49:57,1,1.46,1,N,163,141,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3
2,2017-01-23 22:31:49,2017-01-23 22:38:14,1,1.22,1,N,230,170,1,6.5,0.5,0.5,1.0,0.0,0.3,8.8
2,2017-01-22 14:43:58,2017-01-22 14:52:25,1,1.09,1,N,140,237,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
1,2017-01-09 08:15:16,2017-01-09 08:45:56,1,4.3,1,N,41,161,1,21.0,0.0,0.5,4.35,0.0,0.3,26.15
2,2017-01-28 23:35:58,2017-01-28 23:42:43,1,2.55,1,N,140,74,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36
2,2017-01-07 03:33:15,2017-01-07 04:03:08,1,12.18,1,N,90,153,2,36.5,0.5,0.5,0.0,0.0,0.3,37.8
2,2017-01-01 13:03:26,2017-01-01 13:08:04,1,1.06,1,N,261,144,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2017-01-23 12:04:12,2017-01-23 12:32:02,1,3.6,1,N,234,236,1,19.0,0.0,0.5,1.0,0.0,0.3,20.8
2,2017-01-15 22:47:54,2017-01-15 23:10:57,1,13.44,1,N,138,265,2,37.0,0.5,0.5,0.0,5.54,0.3,43.84
1,2017-01-21 00:40:44,2017-01-21 00:52:58,1,3.6,1,N,90,142,1,12.5,0.5,0.5,2.75,0.0,0.3,16.55
2,2017-01-26 02:45:27,2017-01-26 02:56:53,2,1.75,1,N,230,162,1,9.5,0.5,0.5,0.0,0.0,0.3,10.8
1,2017-01-06 10:00:31,2017-01-06 10:10:41,1,1.5,1,N,170,113,1,8.0,0.0,0.5,1.32,0.0,0.3,10.12
2,2017-01-22 20:34:21,2017-01-22 21:04:59,1,17.88,2,N,132,79,1,52.0,0.0,0.5,10.56,0.0,0.3,63.36
2,2017-01-25 14:25:13,2017-01-25 14:39:19,1,1.35,1,N,100,161,1,10.0,0.0,0.5,2.0,0.0,0.3,12.8
2,2017-01-18 18:18:29,2017-01-18 18:35:35,2,2.34,1,N,161,246,1,12.0,1.0,0.5,2.76,0.0,0.3,16.56
2,2017-01-25 21:48:52,2017-01-25 21:58:46,1,1.93,1,N,162,236,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96
2,2017-01-25 22:06:18,2017-01-25 22:31:09,1,4.77,1,N,164,97,1,20.0,0.5,0.5,5.0,0.0,0.3,26.3
1,2017-01-22 17:34:46,2017-01-22 17:48:06,1,1.8,1,N,246,234,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95
2,2017-01-27 12:16:14,2017-01-27 12:25:21,1,0.96,1,N,170,100,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2017-01-28 10:41:55,2017-01-28 10:49:33,6,1.11,1,N,142,43,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8
2,2017-01-01 15:39:54,2017-01-01 15:54:11,3,2.94,1,N,239,170,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3
2,2017-01-20 11:23:23,2017-01-20 11:43:17,5,3.2,1,N,163,144,1,15.0,0.0,0.5,3.16,0.0,0.3,18.96
2,2017-01-26 22:16:51,2017-01-26 22:31:46,5,3.33,1,N,230,263,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3
1,2017-01-24 09:12:43,2017-01-24 09:38:02,1,2.1,1,N,229,107,1,16.0,0.0,0.5,3.35,0.0,0.3,20.15
1,2017-01-11 15:25:54,2017-01-11 15:40:33,1,2.2,1,N,237,74,1,12.0,0.0,0.5,2.55,0.0,0.3,15.35
2,2017-01-30 04:36:55,2017-01-30 04:57:45,2,11.95,1,N,138,163,1,33.0,0.5,0.5,6.0,5.54,0.3,45.84
1,2017-01-18 21:18:13,2017-01-18 21:24:03,1,1.1,1,N,162,229,1,6.0,0.5,0.5,1.45,0.0,0.3,8.75
2,2017-01-23 14:48:15,2017-01-23 14:57:12,6,1.0,1,N,231,87,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
1,2017-01-20 20:37:05,2017-01-20 21:26:27,2,5.4,1,N,161,25,1,31.5,0.5,0.5,8.2,0.0,0.3,41.0
1,2017-01-05 03:10:25,2017-01-05 03:18:45,1,2.0,1,N,68,170,1,8.5,0.5,0.5,1.95,0.0,0.3,11.75
1,2017-01-17 22:13:09,2017-01-17 22:40:29,1,8.7,1,Y,249,89,1,28.5,0.5,0.5,7.05,5.54,0.3,42.39
2,2017-01-09 07:29:11,2017-01-09 07:36:34,1,1.27,1,N,236,238,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75
1,2017-01-12 12:38:02,2017-01-12 12:45:39,1,1.2,1,N,142,48,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2017-01-22 15:59:29,2017-01-22 16:11:30,4,1.44,1,N,79,137,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
1,2017-01-06 03:26:36,2017-01-06 03:50:26,2,6.6,1,N,163,36,1,22.0,0.5,0.5,4.66,0.0,0.3,27.96
2,2017-01-20 19:03:57,2017-01-20 19:18:26,1,1.8,1,N,144,90,1,10.5,1.0,0.5,3.08,0.0,0.3,15.38
1,2017-01-16 11:39:03,2017-01-16 12:11:18,1,16.4,3,N,113,1,1,63.5,0.0,0.0,14.85,10.5,0.3,89.15
2,2017-01-21 03:51:45,2017-01-21 04:00:56,1,2.17,1,N,79,87,1,9.5,0.5,0.5,2.0,0.0,0.3,12.8
2,2017-01-08 21:01:08,2017-01-08 21:09:18,1,1.38,1,N,249,79,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96
2,2017-01-19 20:31:58,2017-01-19 20:49:51,2,3.24,1,N,170,236,1,14.0,0.5,0.5,3.06,0.0,0.3,18.36
2,2017-01-04 08:12:17,2017-01-04 08:19:39,1,0.75,1,N,236,236,1,6.5,0.0,0.5,2.0,0.0,0.3,9.3
2,2017-01-21 17:40:10,2017-01-21 17:47:54,1,1.24,1,N,142,48,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
1,2017-01-17 14:09:41,2017-01-17 14:38:27,1,3.3,1,N,234,236,1,19.0,0.0,0.5,4.95,0.0,0.3,24.75
1,2017-01-05 10:36:46,2017-01-05 10:42:32,1,0.4,1,N,113,113,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2017-01-28 17:31:43,2017-01-28 17:58:37,5,6.36,1,N,41,68,1,23.5,0.0,0.5,4.7,0.0,0.3,29.0
2,2017-01-10 21:23:03,2017-01-10 21:27:53,1,0.97,1,N,48,142,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
2,2017-01-13 00:36:33,2017-01-13 00:54:59,3,6.24,1,N,50,116,2,20.0,0.5,0.5,0.0,0.0,0.3,21.3
1,2017-01-16 15:57:35,2017-01-16 16:02:54,2,1.0,1,N,142,239,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2017-01-30 16:35:04,2017-01-30 16:44:51,1,1.38,1,N,234,164,1,8.0,1.0,0.5,1.96,0.0,0.3,11.76
2,2017-01-25 19:49:05,2017-01-25 20:07:10,1,2.68,1,N,113,161,1,13.5,1.0,0.5,3.06,0.0,0.3,18.36
2,2017-01-09 07:52:57,2017-01-09 07:55:20,5,1.0,1,N,164,164,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
2,2017-01-04 23:05:54,2017-01-04 23:15:05,5,3.39,1,N,48,41,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3
2,2017-01-21 16:41:57,2017-01-21 16:46:24,6,0.42,1,N,236,43,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
2,2017-01-28 15:30:50,2017-01-28 15:40:41,3,1.97,1,N,239,166,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
2,2017-01-06 13:29:00,2017-01-06 13:36:36,2,1.0,1,N,24,238,1,6.5,0.0,0.5,0.75,0.0,0.3,8.05
2,2017-01-01 15:46:02,2017-01-01 15:56:22,1,2.03,1,N,158,164,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2,2017-01-08 20:15:11,2017-01-08 20:38:29,1,6.4,1,N,161,261,1,23.0,0.5,0.5,4.86,0.0,0.3,29.16
1,2017-01-24 21:24:10,2017-01-24 21:39:59,1,3.7,1,N,186,236,1,14.0,0.5,0.5,2.3,0.0,0.3,17.6
2,2017-01-12 20:32:55,2017-01-12 20:46:07,1,2.02,1,N,161,246,1,10.5,0.5,0.5,0.0,0.0,0.3,11.8
1,2017-01-29 01:42:10,2017-01-29 01:55:40,1,4.1,1,N,79,88,1,14.5,0.5,0.5,1.5,0.0,0.3,17.3
1,2017-01-29 05:57:59,2017-01-29 06:01:17,1,1.0,1,N,48,163,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2017-01-28 00:24:30,2017-01-28 00:48:37,5,11.62,1,N,141,220,1,34.0,0.5,0.5,7.57,2.54,0.3,45.41
2,2017-01-01 21:50:14,2017-01-01 21:55:11,1,1.1,1,N,239,142,1,6.0,0.5,0.5,1.2,0.0,0.3,8.5
2,2017-01-12 17:50:25,2017-01-12 18:37:43,2,9.43,1,N,138,186,1,36.5,1.0,0.5,10.96,5.54,0.3,54.8
2,2017-01-09 21:22:46,2017-01-09 21:31:49,5,1.57,1,N,113,90,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3
2,2017-01-24 19:37:12,2017-01-24 19:43:42,3,0.1,1,N,107,107,1,5.5,1.0,0.5,1.46,0.0,0.3,8.76
1,2017-01-04 08:50:51,2017-01-04 09:00:46,1,1.9,1,N,68,161,1,9.0,0.0,0.5,2.45,0.0,0.3,12.25
1,2017-01-13 23:06:31,2017-01-13 23:25:32,1,3.6,1,N,233,231,1,15.0,0.5,0.5,3.25,0.0,0.3,19.55
1,2017-01-22 22:23:19,2017-01-22 22:36:07,2,2.9,1,N,231,137,1,12.0,0.5,0.5,2.65,0.0,0.3,15.95
1,2017-01-26 16:36:27,2017-01-26 16:46:45,1,1.2,1,N,79,125,1,8.0,1.0,0.5,1.95,0.0,0.3,11.75
2,2017-01-06 18:09:26,2017-01-06 18:27:46,1,6.4,1,N,209,231,2,21.0,1.0,0.5,0.0,0.0,0.3,22.8
2,2017-01-03 13:41:20,2017-01-03 13:56:51,1,2.71,1,N,230,238,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
2,2017-01-22 02:52:12,2017-01-22 03:00:19,1,1.83,1,N,79,137,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3
1,2017-01-27 11:29:19,2017-01-27 11:39:52,1,0.5,1,N,90,100,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95
2,2017-01-01 05:33:32,2017-01-01 05:41:41,1,2.11,1,N,90,4,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36
2,2017-01-17 16:27:28,2017-01-17 16:36:33,1,1.24,1,N,237,263,2,7.5,1.0,0.5,0.0,0.0,0.3,9.3
2,2017-01-10 10:01:53,2017-01-10 10:08:05,2,0.73,1,N,236,262,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
1,2017-01-17 13:11:09,2017-01-17 13:21:49,2,0.6,1,N,239,238,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2017-01-28 14:48:38,2017-01-28 14:52:29,5,1.15,1,N,141,162,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2,2017-01-06 22:13:16,2017-01-06 22:18:40,1,0.76,1,N,229,163,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16
1,2017-01-26 09:25:02,2017-01-26 10:10:27,1,18.2,2,N,230,132,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34
2,2017-01-26 18:21:47,2017-01-26 18:26:57,5,0.64,1,N,161,233,1,5.0,1.0,0.5,1.7,0.0,0.3,8.5
1,2017-01-08 03:49:32,2017-01-08 03:58:55,1,3.3,1,N,90,261,1,11.5,0.5,0.5,1.0,0.0,0.3,13.8
2,2017-01-11 14:11:13,2017-01-11 14:28:21,5,2.24,1,N,237,238,1,12.5,0.0,0.5,1.5,0.0,0.3,14.8
2,2017-01-03 00:21:41,2017-01-03 00:52:18,2,18.91,2,N,132,114,1,52.0,0.0,0.5,5.0,0.0,0.3,57.8
2,2017-01-08 22:18:39,2017-01-08 22:24:10,3,1.08,1,N,238,236,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76
2,2017-01-01 02:08:15,2017-01-01 02:21:46,1,3.87,1,N,137,239,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3
2,2017-01-11 11:38:51,2017-01-11 11:43:22,6,0.66,1,N,234,164,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
2,2017-01-04 17:17:26,2017-01-04 17:23:29,2,0.84,1,N,264,264,1,6.0,1.0,0.5,1.95,0.0,0.3,9.75
1,2017-01-08 22:50:53,2017-01-08 22:51:37,1,0.2,1,N,239,239,1,3.0,0.5,0.5,0.85,0.0,0.3,5.15
2,2017-01-23 05:47:03,2017-01-23 05:49:53,1,0.82,1,N,48,230,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8
2,2017-01-18 17:17:38,2017-01-18 17:29:47,3,1.15,1,N,237,229,2,9.0,1.0,0.5,0.0,0.0,0.3,10.8
1,2017-01-16 19:17:09,2017-01-16 19:35:16,1,2.7,1,N,68,163,1,13.5,1.0,0.5,3.05,0.0,0.3,18.35
