SqFtTotLiving,SqFtLot,Bathrooms,Bedrooms,BldgGrade,AdjSalePrice
2060,2375,2.25,3,8,550769.0
2060,2375,2.25,3,8,647537.0
1520,2410,1.0,3,7,547516.0
2140,2278,3.5,4,9,614152.0
2510,5000,2.0,6,8,624448.0
2750,5000,3.5,6,8,815197.0
1360,2746,2.0,4,7,522672.0
2900,5000,4.5,6,8,663856.0
2160,2323,3.5,5,9,670491.0
1790,2375,2.5,3,8,286265.0
1790,2375,2.5,3,8,668619.0
1450,2400,2.0,3,8,482447.0
1550,1919,2.25,3,8,579685.0
1550,1780,3.25,2,8,475686.0
1540,1917,3.5,3,8,435200.0
2120,2176,3.25,3,8,565328.0
2120,2176,3.25,3,8,569745.0
1170,1249,2.25,3,8,419141.0
1350,1196,3.25,3,8,465060.0
1320,1310,2.5,3,8,403439.0
1170,1274,1.5,2,8,409561.0
1290,1334,2.25,2,8,462520.0
1290,1334,2.25,2,8,546596.0
1270,1332,2.25,2,8,455815.0
1100,1198,2.25,2,8,440795.0
1290,1137,2.25,2,8,465946.0
1290,2500,1.5,2,6,457369.0
1510,1125,3.25,3,8,495928.0
920,1079,1.5,2,8,388197.0
760,779,1.5,1,8,326195.0
1170,1313,2.25,2,8,458214.0
1530,1461,3.25,3,8,553101.0
1260,1366,2.25,2,8,450912.0
1260,1250,2.5,2,8,420803.0
1090,1189,1.5,3,8,405883.0
1260,1375,2.5,3,8,439980.0
1380,1272,3.75,3,8,424290.0
1390,1323,1.5,3,8,439329.0
1390,1323,1.5,3,8,457176.0
1630,1164,2.5,3,7,416161.0
1000,1037,2.5,3,7,383287.0
1340,1321,2.5,2,8,386948.0
1460,1469,2.0,3,8,404762.0
1460,1473,2.0,3,8,398453.0
800,5000,1.0,2,7,463001.0
1380,1229,3.0,3,8,427242.0
1280,1256,1.5,2,8,377433.0
1280,1255,1.5,2,8,353652.0
1270,1213,2.25,3,8,479954.0
1160,1250,1.5,2,8,398596.0
950,1850,1.0,3,5,375811.0
1500,5000,2.0,3,7,722042.0
1280,1249,3.25,3,8,443979.0
1450,1255,3.25,3,8,445214.0
1440,2060,2.25,3,8,494731.0
1440,2060,2.25,3,8,557949.0
2260,5000,1.75,4,7,613015.0
1820,4300,3.0,3,8,635527.0
1450,3600,1.75,3,6,448000.0
1030,5000,1.0,3,7,469564.0
1610,5000,2.0,4,7,533802.0
1330,5000,1.0,3,9,575747.0
1090,3750,1.0,2,7,525060.0
2100,3264,1.75,3,7,570061.0
1450,5000,2.75,4,6,403617.0
1450,5000,2.75,4,6,546053.0
1050,5000,1.0,2,7,478620.0
1590,5000,1.0,4,7,428048.0
1990,2175,2.5,4,8,556964.0
1950,2617,2.5,4,7,635811.0
1950,2617,2.5,4,7,437569.0
1620,1456,3.25,3,8,455208.0
1620,1456,3.25,3,8,471120.0
1260,3135,1.5,3,7,424611.0
1710,5000,1.75,3,7,480141.0
1620,4700,1.75,4,7,492805.0
2770,5000,3.75,6,8,693844.0
980,1410,1.5,2,7,383713.0
1650,1838,2.5,3,7,397427.0
1880,2200,3.0,3,8,506554.0
1880,2200,3.0,3,8,635127.0
1230,1526,2.25,2,7,416061.0
1760,2116,3.0,3,8,502018.0
870,3121,1.0,2,7,415061.0
2230,2300,3.25,3,8,501905.0
1740,1606,3.5,3,8,494921.0
1380,1340,1.75,3,8,424918.0
1520,1336,2.25,3,8,460036.0
1590,2309,2.5,3,8,502239.0
1590,2309,2.5,3,8,504521.0
1000,1631,1.75,2,7,396931.0
1570,1777,3.25,3,8,450348.0
1570,1777,3.25,3,8,544779.0
1570,1777,2.25,3,8,481247.0
1900,5000,2.0,5,8,618793.0
1470,2300,2.0,3,7,474230.0
1520,3737,2.0,3,7,506740.0
1210,3328,1.0,3,7,570023.0
910,3737,1.0,3,6,412821.0
1640,3737,2.0,3,7,571609.0
1420,3100,1.0,2,7,410671.0
1440,2500,2.0,3,7,459004.0
1330,5000,1.0,3,7,537820.0
1410,5000,2.0,3,7,563288.0
1260,1302,2.25,2,8,488382.0
1360,3737,1.0,3,6,460994.0
2130,5000,2.0,3,7,634248.0
1500,1958,2.5,3,8,434819.0
1670,7000,1.5,4,7,485614.0
910,7000,1.0,2,6,478159.0
2970,7000,2.25,3,8,675741.0
2970,7000,2.25,3,8,956816.0
2460,3500,2.5,4,9,788078.0
1360,4500,1.75,3,6,482946.0
806,2540,1.0,2,7,402963.0
806,2540,1.0,2,7,432361.0
1330,1973,2.5,2,8,425504.0
1330,1973,2.5,2,8,460286.0
2000,7000,2.0,3,7,564985.0
1760,7000,2.0,3,7,606960.0
3020,7000,2.5,3,8,868513.0
2500,7000,1.75,4,7,565780.0
1690,1553,2.5,3,8,634493.0
2640,1191,3.0,5,7,600828.0
2640,1191,3.0,5,7,661084.0
2640,6000,3.0,5,7,624459.0
1740,1251,2.5,3,9,645774.0
1740,1251,2.5,3,9,608098.0
1680,6000,1.5,4,7,519443.0
2040,6000,1.75,3,7,597503.0
1880,3500,2.0,3,8,592829.0
1860,2500,2.5,4,8,699250.0
1110,3250,1.0,2,7,503980.0
990,6000,1.0,2,6,479295.0
1380,6000,2.0,3,7,466843.0
1600,1592,2.0,3,10,539557.0
1600,1356,2.0,3,10,527324.0
1810,1988,2.5,3,7,492326.0
1810,1750,2.5,3,7,533736.0
1570,1269,2.25,2,9,539281.0
1490,1515,2.5,3,8,481484.0
1490,1514,2.5,3,8,519248.0
1490,1514,2.5,3,8,504227.0
1580,2491,1.0,3,7,581789.0
1790,1288,3.5,3,8,424002.0
1600,1503,2.5,3,8,524538.0
1360,1349,2.0,3,8,478130.0
950,2680,1.0,3,6,572029.0
1670,6000,2.0,6,7,467592.0
2050,3998,1.5,3,7,606822.0
2220,3112,1.75,5,7,664115.0
1430,4200,2.0,3,7,421840.0
1490,1410,2.25,3,10,576876.0
1400,2088,2.0,3,7,402173.0
1990,1911,3.0,3,9,793466.0
1165,898,2.0,3,7,363120.0
1165,900,2.0,3,7,367680.0
1205,945,2.0,3,7,351992.0
1670,1684,2.5,3,8,533435.0
1410,1377,1.5,3,8,407306.0
2155,1727,3.25,3,8,696979.0
1530,762,1.5,3,8,485670.0
1530,762,2.5,4,8,484895.0
1520,2208,2.5,4,8,486901.0
1840,2048,2.0,3,7,463250.0
1640,1479,3.25,3,8,523492.0
1640,1482,3.25,3,7,499273.0
1540,1326,2.5,3,8,474921.0
1540,1326,2.5,3,8,509198.0
1810,1400,3.5,3,8,607771.0
1760,1728,2.5,3,8,643277.0
1760,1472,2.5,3,8,604254.0
1590,1658,3.25,3,9,586640.0
1720,1488,2.5,2,8,551435.0
1220,1446,2.25,2,9,569169.0
1910,1369,2.75,2,9,621919.0
1910,1369,2.75,2,9,582098.0
2410,3017,3.5,3,8,832653.0
1600,1475,2.5,3,7,484941.0
1600,1475,2.25,3,7,484941.0
2320,5400,2.75,3,9,838899.0
1340,6000,1.0,4,7,488238.0
1860,6000,2.0,5,7,573290.0
2200,6000,2.0,3,8,666330.0
4210,7800,2.5,4,10,1769173.0
1730,6000,1.75,3,7,605193.0
2760,4500,3.5,3,9,984730.0
3970,4705,3.75,6,8,426566.0
2960,4296,3.25,4,9,1025399.0
2040,5775,1.75,3,7,568166.0
2740,4400,2.0,3,8,727486.0
1060,4400,1.75,2,7,490398.0
1520,1389,3.5,3,7,693701.0
1520,1389,3.5,3,7,911732.0
1300,877,2.5,3,7,454798.0
1050,6615,1.5,3,6,421313.0
1050,6615,1.5,3,6,448660.0
1700,2650,2.0,3,6,593024.0
1620,1629,2.25,3,7,401489.0
1420,1812,2.5,3,7,432301.0
1450,1192,3.5,3,8,445455.0
1450,1263,3.5,3,8,386094.0
970,2500,1.0,2,6,321929.0
950,2375,1.0,3,7,398474.0
2480,2600,2.75,5,8,1029946.0
1050,4000,1.0,2,7,475429.0
3450,4000,3.75,4,10,1528512.0
680,5800,1.0,1,7,448601.0
2930,4000,3.25,5,9,1079856.0
2370,4000,3.0,4,8,752553.0
2360,5886,2.0,3,8,737942.0
1070,4200,1.0,2,6,314947.0
840,3400,1.0,2,7,505541.0
1910,4000,2.25,3,9,1260837.0
1820,2625,3.0,3,8,653761.0
1180,1262,2.25,3,8,455286.0
980,1600,1.5,2,8,411192.0
1010,2102,1.5,2,7,387534.0
2090,4000,1.0,3,8,702745.0
2110,4000,2.5,3,7,640000.0
1060,4000,1.0,2,7,562065.0
1460,1504,3.25,2,8,522250.0
1460,1504,3.25,2,8,453903.0
1520,6000,1.75,3,7,588258.0
1350,4000,2.5,3,9,807734.0
1120,4000,1.0,2,7,478610.0
2200,4000,1.75,3,7,543333.0
2200,4000,1.75,3,7,712934.0
1360,5000,1.0,2,7,453071.0
2210,4000,2.0,3,8,757887.0
1760,4000,1.75,3,7,698319.0
2170,2195,3.5,3,8,428742.0
1550,1443,3.25,3,9,514364.0
1530,1950,1.75,2,8,489386.0
1300,4000,1.75,3,7,539168.0
1620,4000,1.75,3,8,531594.0
1580,4000,1.0,2,7,625270.0
1980,4000,1.0,2,7,680000.0
2540,4570,2.5,3,10,1044581.0
2140,3584,1.75,3,7,682929.0
1260,7526,1.5,4,7,440381.0
2730,3600,2.5,4,8,762973.0
1900,5900,1.75,3,8,615849.0
1840,4675,2.5,3,7,355175.0
3080,5519,2.5,4,7,441173.0
1420,5185,2.0,2,7,344379.0
1920,5606,2.5,3,7,343840.0
2690,4370,2.5,4,7,392686.0
3010,6225,2.5,4,9,458250.0
3010,5461,2.5,4,9,459347.0
2800,5846,2.5,4,9,456393.0
2740,5700,2.5,4,9,460072.0
3100,5602,2.5,3,9,495035.0
3100,7738,2.5,5,9,463607.0
2560,4749,2.5,4,9,420803.0
3010,9155,2.5,4,9,491076.0
3010,9155,2.5,4,9,523234.0
2560,4021,2.5,4,9,468395.0
2560,4020,2.5,4,9,425622.0
3100,4824,2.5,4,9,469498.0
2560,5709,2.5,4,9,432977.0
2640,7388,2.5,4,7,419587.0
2760,5639,2.75,4,7,372139.0
1180,2693,1.75,2,6,280740.0
910,2693,1.75,2,6,252801.0
1310,2693,2.5,2,6,262362.0
1360,2738,2.5,2,6,292954.0
1360,2738,2.5,2,6,243807.0
1310,2749,1.75,2,6,281242.0
910,3263,1.0,2,6,239001.0
1360,3300,2.0,2,6,238766.0
1470,2550,2.25,3,6,257545.0
1350,4023,1.75,2,7,275724.0
1610,3995,2.5,3,7,341342.0
2060,4193,2.5,3,7,327939.0
2170,4682,2.5,4,7,346970.0
3040,5800,2.5,4,9,474263.0
3120,6305,2.5,3,9,476126.0
3120,7775,2.5,3,9,481004.0
2700,6069,2.5,4,9,436459.0
3120,5510,3.0,5,9,444328.0
2820,5510,2.5,4,9,469497.0
2760,5851,2.5,4,9,441446.0
2670,5758,2.5,3,9,472342.0
3280,5510,2.5,4,9,481065.0
3120,5510,2.5,3,9,440656.0
3040,5823,2.5,4,9,484135.0
3120,5532,2.5,3,9,486908.0
910,3332,2.0,2,6,231594.0
1180,3003,2.0,2,6,264088.0
1180,3003,2.0,2,6,187880.0
1180,2988,2.0,2,6,271428.0
1470,3128,2.0,2,6,282922.0
1310,2550,2.0,2,6,278175.0
1360,2550,2.0,2,6,281784.0
1180,2841,2.0,2,6,277484.0
2570,2889,2.5,3,8,364054.0
2350,2889,2.5,3,8,375827.0
1100,1737,2.5,2,8,264447.0
1100,1737,2.5,2,8,188127.0
1610,2563,2.5,3,8,340917.0
1830,3300,2.5,3,8,352656.0
1610,3724,2.5,3,8,305970.0
1830,2809,2.5,3,8,369132.0
1610,3516,2.5,3,8,324238.0
1610,2926,2.5,3,8,305270.0
1610,2926,2.5,3,8,350968.0
1610,2937,2.5,3,8,304210.0
1160,1579,2.25,2,8,285736.0
1180,2277,2.5,2,8,282750.0
4090,5609,4.5,6,7,588867.0
2560,2531,3.0,4,9,930445.0
2560,2531,3.0,4,9,1110204.0
1200,1265,1.75,1,7,527158.0
1410,1148,2.0,2,9,723870.0
1550,1094,2.0,2,9,711385.0
1470,1135,2.0,2,9,728821.0
1330,8400,2.25,4,8,491012.0
2130,11663,2.25,4,8,638586.0
1870,42070,1.5,3,7,350806.0
1660,9600,1.0,3,7,380515.0
2795,15101,3.0,5,8,589474.0
3020,14564,2.75,4,8,601716.0
1260,7644,1.75,3,7,336547.0
2100,7992,2.5,4,7,322849.0
2050,7210,2.5,4,7,300872.0
1750,7725,2.25,3,7,325557.0
1010,7140,1.0,3,6,293540.0
2150,7526,2.25,4,7,327890.0
2150,7700,2.25,4,7,278974.0
2130,6386,2.5,5,7,340783.0
1820,8118,1.75,4,7,287088.0
1370,8280,1.75,3,7,301472.0
1870,8500,2.0,4,7,293211.0
1320,8325,2.0,3,7,288579.0
1010,7896,2.0,3,7,208279.0
1330,7200,1.75,3,7,316204.0
2360,7840,2.75,4,8,379089.0
2030,7210,1.75,4,7,330088.0
1580,7420,1.75,3,7,420940.0
2100,7355,2.5,4,7,406004.0
2100,7355,2.5,4,7,381914.0
2100,7355,2.5,4,7,431846.0
1730,7992,2.25,3,7,359946.0
1790,11542,2.5,3,7,406349.0
2130,11733,2.5,4,7,395195.0
2050,9272,2.75,4,7,336247.0
2170,9350,2.25,4,7,360438.0
1390,9350,1.5,3,7,320000.0
1510,11745,1.0,2,6,90071.0
2020,11935,2.5,3,9,545179.0
3260,14708,2.75,5,8,606476.0
3480,33700,2.25,6,10,1331836.0
2040,7000,2.5,4,7,330734.0
1600,9199,1.75,3,7,279950.0
2740,16769,2.5,4,9,855582.0
2000,7350,1.0,3,7,411279.0
2240,7287,2.5,4,8,399216.0
1800,11785,2.5,4,8,367632.0
1960,11798,2.5,4,8,335242.0
3140,5365,2.5,4,8,456814.0
2980,6183,2.5,4,8,427320.0
1910,5234,2.5,3,8,360123.0
2840,15010,2.75,4,8,681665.0
1650,8602,2.25,3,8,523541.0
2510,4000,1.75,4,7,708177.0
2050,3933,2.0,3,8,833436.0
2100,4132,2.25,3,8,815533.0
2990,3728,2.5,4,8,968499.0
1660,3728,1.5,3,8,757895.0
1890,3728,1.75,5,7,647558.0
1410,3728,2.75,3,8,901421.0
2000,3728,1.75,4,9,904155.0
2710,7860,2.5,4,10,661820.0
2520,11555,2.5,3,9,732528.0
4430,31353,4.0,4,12,1755363.0
3900,35172,2.25,4,10,1206925.0
2000,7188,2.25,4,7,436915.0
1410,7440,2.5,4,7,360724.0
1690,8075,2.5,3,7,488937.0
1610,4160,2.0,3,7,517020.0
1610,4160,2.0,3,7,528985.0
950,3008,1.0,2,7,407906.0
1370,3393,2.0,3,7,510542.0
1060,1202,1.75,2,7,334199.0
1060,1202,1.75,2,7,355686.0
910,4000,1.0,2,7,450921.0
1870,11657,2.5,3,7,332698.0
1530,5096,1.0,2,6,429878.0
1850,3901,1.75,3,8,541244.0
2340,9749,1.75,3,8,633456.0
1290,10981,1.75,3,7,301454.0
1290,10981,1.75,3,7,312807.0
2080,12972,2.0,3,7,392231.0
2110,7828,2.5,3,7,359932.0
1770,6000,2.5,3,7,338706.0
1780,5971,2.5,3,7,349424.0
2840,39324,2.75,3,9,516619.0
2460,35000,2.5,3,8,499464.0
2880,49160,2.5,4,9,650940.0
2620,14126,2.5,4,8,1051507.0
3370,15025,3.25,4,10,1378621.0
3410,9079,3.25,4,9,2097798.0
3750,14150,3.25,6,9,1482218.0
2460,72310,2.0,4,7,479033.0
1710,7980,1.0,2,9,663955.0
1710,7980,1.0,2,9,960347.0
1170,11500,1.5,3,7,187910.0
1800,77536,1.0,2,7,132885.0
2200,53143,1.75,3,7,344731.0
1310,42215,1.0,2,7,378724.0
1810,6420,1.75,3,8,571016.0
1060,37874,1.0,3,6,266773.0
2100,10505,1.5,3,7,389620.0
1460,10890,1.0,3,7,386317.0
3830,51264,2.75,5,7,593808.0
2930,27820,2.5,4,9,443509.0
1060,93377,1.0,3,7,202696.0
2790,10618,3.25,5,8,240705.0
1576,54586,2.0,3,7,293030.0
1990,7405,2.0,3,7,501908.0
1990,7405,2.0,3,7,584696.0
2050,3807,2.5,3,7,482866.0
2070,7546,3.0,6,7,587294.0
2400,4185,2.5,4,8,558730.0
1910,66211,2.5,3,7,508498.0
2250,222156,2.0,3,7,495954.0
2250,222156,2.0,3,7,513694.0
2520,220413,2.0,3,7,502297.0
1550,90605,2.0,2,7,498517.0
1990,9594,2.25,4,8,321877.0
1940,6618,1.75,3,8,579092.0
1170,4664,1.0,2,7,468181.0
1930,501376,2.5,4,7,764695.0
1350,55756,2.0,3,7,396812.0
2250,8300,2.5,3,8,621557.0
1520,6902,1.75,3,7,407579.0
1930,7266,2.5,3,8,531778.0
1930,7266,2.5,3,8,482893.0
800,8775,1.0,2,6,340774.0
1530,6000,1.0,3,7,383579.0
2050,12253,1.0,4,7,291703.0
2050,12253,1.0,4,7,441320.0
1268,1195,1.5,3,7,317542.0
1600,7260,1.75,3,7,398689.0
1630,7626,3.0,4,7,496184.0
1930,7266,2.5,3,8,531778.0
1930,7214,2.5,3,8,549022.0
3290,22425,3.25,4,8,572632.0
1260,13875,1.5,4,6,382726.0
1870,156380,1.0,3,7,394957.0
2430,44001,2.5,4,8,570344.0
2350,231697,2.5,3,8,517027.0
1720,74052,2.5,3,8,481055.0
1330,8184,2.0,3,7,302222.0
1920,8052,1.0,4,7,382038.0
3080,9760,2.5,4,10,1257967.0
2790,11620,2.5,6,9,936361.0
1660,10725,1.75,4,7,321403.0
1910,8710,1.0,3,7,268274.0
1340,8525,1.5,3,7,255734.0
3480,3760,3.25,4,8,1363098.0
3110,5715,1.75,4,8,978952.0
1300,5080,2.0,3,7,806643.0
2120,10280,2.5,5,8,118173.0
2960,13787,2.25,5,7,416257.0
1290,7524,1.0,3,7,284949.0
800,5100,1.0,2,7,431541.0
2470,2550,2.5,4,8,653001.0
800,3060,1.0,3,6,390538.0
940,5610,1.0,2,6,378742.0
1370,5100,2.0,4,7,599336.0
1340,4488,1.5,3,7,514260.0
1580,3796,1.75,3,7,507165.0
1580,3796,2.0,4,7,499034.0
1590,2550,2.5,3,7,479954.0
1250,1163,1.5,2,7,376400.0
1290,1260,1.0,2,7,382844.0
1520,1387,2.0,3,8,429583.0
1520,1386,2.0,3,8,437192.0
1220,5100,1.0,3,7,484711.0
2180,5100,1.75,4,7,608525.0
1920,5100,2.5,4,7,606822.0
1920,5100,2.5,4,7,710937.0
1700,5100,2.0,3,7,648143.0
2450,4080,1.75,3,7,538799.0
1590,5100,2.0,3,8,728328.0
1400,3825,1.75,3,6,499651.0
440,4080,1.0,1,5,352399.0
1700,4080,2.0,3,7,566305.0
1560,7865,2.0,3,7,362667.0
2250,9450,2.5,3,8,580407.0
1150,9600,2.0,3,6,377373.0
1150,9600,2.0,3,6,413844.0
760,4000,1.0,2,6,257119.0
2060,20750,2.75,4,7,475686.0
1840,4280,1.75,4,7,600777.0
1690,2960,1.75,3,7,485759.0
3110,4400,2.75,7,7,686745.0
2130,6150,3.5,3,8,740571.0
1260,3500,1.0,3,8,710138.0
1260,3500,1.0,3,8,692458.0
2300,7897,3.0,4,8,517969.0
3260,12250,2.5,4,8,431663.0
1770,10660,2.0,5,7,254249.0
1170,11969,1.0,3,6,261491.0
1010,10125,1.5,3,7,255352.0
3290,6830,2.5,3,10,926217.0
3570,6818,3.5,4,9,822296.0
3090,6472,2.5,4,9,755381.0
3090,7186,2.5,4,9,819169.0
3050,7871,2.5,3,9,819169.0
2730,6212,2.5,4,9,681536.0
2240,5000,1.75,4,9,721580.0
1530,5000,2.0,3,7,455091.0
1820,5000,2.5,4,7,477460.0
2480,7500,2.0,4,8,636003.0
2890,5500,2.75,5,9,864158.0
1450,5000,1.75,3,7,421939.0
2050,5000,2.75,3,7,554224.0
990,5000,1.0,2,7,442992.0
1510,5000,2.0,3,7,608842.0
1960,5000,2.5,4,7,610379.0
1680,5000,1.75,3,7,623419.0
420,875,1.0,1,5,298984.0
1090,9862,1.75,3,8,369551.0
1830,14684,2.25,3,8,542913.0
1830,14684,2.25,3,8,548332.0
1810,8158,2.0,3,8,469499.0
1850,8880,2.25,3,8,467147.0
1340,7210,2.0,3,7,304762.0
1340,7210,2.0,3,7,287188.0
900,7210,1.0,3,7,278033.0
1460,4200,1.0,2,6,450571.0
2540,4200,2.75,4,8,812895.0
880,3750,1.0,2,6,418253.0
1720,5000,2.25,4,7,597504.0
1220,3400,1.0,3,7,517950.0
1020,5000,1.0,2,7,450761.0
2640,3750,2.75,4,7,712427.0
1940,4475,1.75,3,7,571609.0
2300,3400,2.0,4,8,730746.0
2400,5000,2.75,5,7,773997.0
1480,3333,2.0,3,7,466286.0
1700,3333,2.25,3,7,539906.0
1570,3250,1.75,4,7,508421.0
2040,5000,2.5,4,7,370511.0
2040,5000,2.5,4,7,765858.0
1660,4000,1.75,3,7,514245.0
2260,4000,1.75,4,7,743885.0
3420,4030,3.5,4,7,394022.0
1780,1750,2.0,3,8,800077.0
2710,6120,2.75,4,9,715397.0
2210,4080,2.5,6,7,681967.0
1050,5400,1.0,2,7,467139.0
2090,3915,1.5,3,8,642644.0
2090,3915,1.5,3,8,652241.0
1650,6120,2.0,3,7,606316.0
2490,3774,2.5,5,7,516558.0
1810,3737,2.0,4,7,498382.0
800,4960,1.0,2,6,392541.0
1680,3080,1.75,4,7,502740.0
930,1179,1.5,2,8,390521.0
3350,3752,3.5,4,9,945442.0
1330,2790,2.0,3,7,488238.0
2040,5000,1.75,5,7,518095.0
1500,6000,2.0,3,7,524091.0
820,3275,1.0,1,6,429474.0
1890,9948,1.75,4,6,343847.0
1750,11250,1.75,3,7,360724.0
2410,6182,3.0,4,8,329281.0
1470,8111,1.75,3,6,392957.0
2060,7257,1.75,3,7,332773.0
2250,2665,1.5,3,8,623255.0
2470,6700,1.75,3,8,916072.0
2910,2706,3.25,4,9,444622.0
1800,5577,1.75,2,7,647893.0
2650,4680,2.75,4,7,750150.0
1920,6000,2.0,2,7,771148.0
1530,3209,2.75,3,7,550924.0
2190,3622,2.0,4,8,856041.0
2120,4298,2.0,4,7,402295.0
2500,4275,1.5,3,8,435078.0
1560,1814,3.0,2,8,398149.0
2320,5723,1.75,5,7,423111.0
2080,4549,2.0,3,7,571295.0
1800,4275,1.75,3,7,523474.0
3300,4275,2.5,5,8,758772.0
1530,4370,1.0,2,7,502154.0
1060,3325,1.0,2,6,330207.0
1340,2850,1.0,2,7,542505.0
2460,2850,3.5,4,8,829057.0
1980,2914,1.75,4,7,537005.0
850,2850,1.0,2,7,522340.0
920,2850,1.0,2,7,494371.0
1540,2850,2.0,3,7,461059.0
790,2850,1.0,1,6,382477.0
1550,2946,1.5,3,8,599649.0
1630,2946,1.5,3,8,636964.0
2190,2946,2.0,4,7,598231.0
1920,2562,1.0,4,7,538978.0
650,2850,1.0,2,6,345466.0
1660,9567,2.0,3,7,440324.0
2200,10726,2.25,4,7,415247.0
1520,7427,2.5,3,7,319373.0
1594,7665,2.5,4,7,260359.0
960,6000,1.0,3,7,258750.0
1860,6000,1.75,4,7,310778.0
1620,6000,1.75,3,7,307925.0
1620,6658,1.75,3,7,338759.0
1510,68824,2.0,3,7,379224.0
2070,96703,1.75,3,7,536660.0
3210,92347,2.5,3,8,698951.0
2440,20249,2.5,4,7,382648.0
1120,11700,1.0,3,6,240177.0
1130,12500,1.0,2,7,265366.0
1370,7439,1.5,3,6,181875.0
2310,7220,2.75,4,7,347455.0
2200,7700,1.75,3,7,312120.0
2200,7700,1.75,3,7,216600.0
1610,7200,1.75,3,7,327727.0
2140,8330,2.0,5,7,320769.0
4910,20250,3.75,4,9,629443.0
2520,25974,2.75,3,8,507837.0
1260,10578,1.75,3,7,300860.0
1550,4486,2.5,3,7,331764.0
1700,4268,2.5,4,7,315047.0
1700,4268,2.5,4,7,314041.0
1700,4726,2.5,4,7,338526.0
2290,6328,2.5,3,8,577016.0
1050,8520,1.0,3,5,272787.0
1780,5236,1.0,3,6,359932.0
1780,5236,1.0,3,6,409830.0
1130,5236,1.0,2,6,333466.0
1130,5236,1.0,2,6,401972.0
2220,5332,2.5,4,8,585886.0
800,5192,1.5,2,7,363695.0
2440,12600,2.75,4,8,582803.0
2250,10836,2.75,4,8,540275.0
2030,8000,2.25,3,8,609454.0
2060,10450,2.5,4,8,219918.0
2100,8220,2.5,4,8,556498.0
2400,12298,2.75,4,8,547137.0
1960,8100,1.75,4,8,577423.0
2090,35000,2.5,3,9,528966.0
3190,27806,2.5,4,9,591206.0
3190,27806,2.5,4,9,715650.0
1610,3574,2.5,3,7,424861.0
1800,2520,2.25,3,7,421045.0
1800,3074,2.5,3,7,419648.0
1780,2992,2.5,4,7,428855.0
1610,2822,2.5,4,7,416508.0
1390,1910,2.25,3,7,400555.0
1390,2504,2.25,3,7,403007.0
1370,2014,2.5,3,7,420779.0
1520,7700,1.75,3,7,396066.0
2300,7620,2.5,4,7,96131.0
1670,11450,1.75,3,7,343293.0
1940,10445,2.0,4,7,337403.0
1960,2450,2.0,4,7,549028.0
1310,1213,2.25,3,8,545136.0
1310,1360,2.5,3,8,612370.0
1290,1182,2.25,3,8,574690.0
1620,1811,3.25,3,8,651172.0
1100,1064,1.75,1,7,422598.0
1100,1088,2.0,2,7,422598.0
1980,3300,3.0,4,7,919637.0
1420,991,3.0,3,8,526890.0
800,1287,1.0,2,7,512355.0
1480,1109,1.75,2,9,587586.0
1240,1500,1.0,2,7,336247.0
1670,4216,2.5,4,7,323897.0
2900,5505,2.5,4,8,766688.0
3870,8880,3.0,4,9,874489.0
4210,9414,3.5,4,9,835207.0
1970,7041,1.75,4,7,456767.0
1360,7140,2.0,3,7,377559.0
2960,9660,2.5,4,7,550814.0
790,5080,1.0,2,6,314608.0
810,5461,1.0,2,6,409975.0
1400,5461,2.0,3,5,236066.0
1400,5461,2.0,3,5,456011.0
1060,7632,1.0,2,6,359403.0
1290,8688,1.75,3,7,226021.0
1750,7850,2.5,3,7,299891.0
1920,9749,2.5,3,7,346391.0
2400,4855,2.0,5,8,423449.0
1160,5395,1.0,2,7,354315.0
1270,5097,1.0,3,7,418981.0
1780,6964,1.0,4,7,416716.0
2020,6200,1.75,4,6,515702.0
2120,3794,2.25,4,7,644988.0
2120,3794,2.25,4,7,807716.0
1440,3840,2.0,3,7,516246.0
2240,3840,2.0,3,7,553469.0
1220,3840,1.0,4,7,489856.0
1850,3819,2.0,3,7,701335.0
2330,3840,2.0,4,7,615298.0
1270,3840,1.0,3,7,505796.0
1360,5660,1.75,3,7,558683.0
1330,4512,2.0,3,7,480365.0
1390,4800,1.0,2,7,540428.0
1110,4800,1.75,1,7,542450.0
1110,4800,1.75,1,7,573829.0
3320,3840,3.5,4,9,762922.0
1490,3600,1.75,3,7,572235.0
1220,3600,1.5,4,7,485431.0
1320,2609,1.75,2,7,451811.0
1460,4800,1.75,3,7,465389.0
940,4800,1.0,2,7,523016.0
940,4800,1.0,2,7,494102.0
1330,4800,2.0,3,7,541310.0
1440,6350,1.0,4,7,412821.0
1120,6985,1.0,3,7,398474.0
1910,10019,1.75,3,7,348470.0
1030,27204,1.0,1,7,317080.0
1760,11761,1.75,3,7,234205.0
3170,65340,2.5,4,9,627881.0
2270,39600,2.0,4,9,564630.0
2600,47480,3.25,4,8,518615.0
3290,59241,2.5,4,8,530221.0
1990,2269,3.5,4,8,444767.0
1250,971,2.5,3,8,352656.0
1600,5360,1.75,3,7,423628.0
1600,5360,1.75,3,7,544309.0
1640,3760,2.0,4,7,570344.0
1520,4220,1.75,2,7,456221.0
2550,5700,3.5,4,9,928092.0
1420,5640,1.5,2,7,504898.0
2170,3760,2.0,4,8,526795.0
2170,3760,2.0,4,8,570231.0
1790,4042,1.0,3,7,602852.0
1230,5700,1.0,2,7,426981.0
1890,4000,2.0,4,7,460994.0
830,5140,1.0,1,7,389986.0
1760,3760,2.0,2,7,451916.0
